lemma,english,pos,frequency_rank,normalized_frequency,cefr_estimate,tags
stat,,noun,353,0.000249209543949647,A1,core noun core_500 core_1000 core_2000
morgen,,noun,354,0.000247190617678741,A1,core noun core_500 core_1000 core_2000
tekst,,noun,355,0.000247098342964818,A1,core noun core_500 core_1000 core_2000
til,,adverb,356,0.000245956582347956,A1,core adverb core_500 core_1000 core_2000
forælder,,noun,357,0.000244838168345461,A1,core noun core_500 core_1000 core_2000
hvilken,,pronoun,358,0.000243183893956084,A1,core pronoun core_500 core_1000 core_2000
ene,,adjective,359,0.000243137200727352,A1,core adjective core_500 core_1000 core_2000
ret,,noun,360,0.000243113854112986,A1,core noun core_500 core_1000 core_2000
ekstra,,adjective,361,0.000242929304685139,A1,core adjective core_500 core_1000 core_2000
ude,,adverb,362,0.00024233341014703,A1,core adverb core_500 core_1000 core_2000
flytte,,verb,363,0.000241836460784092,A1,core verb core_500 core_1000 core_2000
undersøgelse,,noun,364,0.00024053349735375,A1,core noun core_500 core_1000 core_2000
antal,,noun,365,0.000239935379328558,A1,core noun core_500 core_1000 core_2000
alene,,adverb,366,0.000238646868564252,A1,core adverb core_500 core_1000 core_2000
begge,,pronoun,367,0.000237945358389725,A1,core pronoun core_500 core_1000 core_2000
ret,,adverb,368,0.000237790826037491,A1,core adverb core_500 core_1000 core_2000
vende,,verb,369,0.000237172696628558,A1,core verb core_500 core_1000 core_2000
ren,,adjective,370,0.000236872525872421,A1,core adjective core_500 core_1000 core_2000
lokal,,adjective,371,0.000236664629830207,A1,core adjective core_500 core_1000 core_2000
fremtid,,noun,372,0.000236634612754594,A1,core noun core_500 core_1000 core_2000
ændre,,verb,373,0.000236571243372742,A1,core verb core_500 core_1000 core_2000
aftale,,noun,374,0.000236312207127632,A1,core noun core_500 core_1000 core_2000
væk,,adverb,375,0.000236234385079744,A1,core adverb core_500 core_1000 core_2000
krav,,noun,376,0.00023595422570735,A1,core noun core_500 core_1000 core_2000
øje,,noun,377,0.000235950890476726,A1,core noun core_500 core_1000 core_2000
præsident,,noun,378,0.000235465058549201,A1,core noun core_500 core_1000 core_2000
samarbejde,,noun,379,0.0002342521463457,A1,core noun core_500 core_1000 core_2000
koste,,verb,380,0.000234144307222199,A1,core verb core_500 core_1000 core_2000
forslag,,noun,381,0.000234125407581997,A1,core noun core_500 core_1000 core_2000
musik,,noun,382,0.000234093167019301,A1,core noun core_500 core_1000 core_2000
fylde,,verb,383,0.000233571759298456,A1,core verb core_500 core_1000 core_2000
privat,,adjective,384,0.000233175978597772,A1,core adjective core_500 core_1000 core_2000
oplyse,,verb,385,0.000230815747059703,A1,core verb core_500 core_1000 core_2000
fuld,,adjective,386,0.000230606739273948,A1,core adjective core_500 core_1000 core_2000
søndag,,noun,387,0.000230159818370366,A1,core noun core_500 core_1000 core_2000
ramme,,verb,388,0.000229393827070447,A1,core verb core_500 core_1000 core_2000
medarbejder,,noun,389,0.000229354916046503,A1,core noun core_500 core_1000 core_2000
bygge,,verb,390,0.000229310446304853,A1,core verb core_500 core_1000 core_2000
længe,,adverb,391,0.000229277093998616,A1,core adverb core_500 core_1000 core_2000
imod,,preposition,392,0.000228879089810849,A1,core preposition core_500 core_1000 core_2000
pige,,noun,393,0.00022815867999612,A1,core noun core_500 core_1000 core_2000
tilfælde,,noun,394,0.000227269285163122,A1,core noun core_500 core_1000 core_2000
elev,,noun,395,0.000226728977802076,A1,core noun core_500 core_1000 core_2000
social,,adjective,396,0.000225576099749802,A1,core adjective core_500 core_1000 core_2000
igennem,,preposition,397,0.000225231459252015,A1,core preposition core_500 core_1000 core_2000
marked,,noun,398,0.000225223677047226,A1,core noun core_500 core_1000 core_2000
lære,,verb,399,0.000224273136319459,A1,core verb core_500 core_1000 core_2000
far,,noun,400,0.000224079692943282,A1,core noun core_500 core_1000 core_2000
udvikle,,verb,401,0.000223324819078775,A1,core verb core_500 core_1000 core_2000
lørdag,,noun,402,0.000222602185776964,A1,core noun core_500 core_1000 core_2000
mor,,noun,403,0.000220462079460062,A1,core noun core_500 core_1000 core_2000
kirke,,noun,404,0.000219258061204891,A1,core noun core_500 core_1000 core_2000
kunde,,noun,405,0.000218997913216239,A1,core noun core_500 core_1000 core_2000
åbne,,verb,406,0.000218974566601872,A1,core verb core_500 core_1000 core_2000
prøve,,verb,407,0.000218915644194186,A1,core verb core_500 core_1000 core_2000
halv,,adjective,408,0.000218577674157647,A1,core adjective core_500 core_1000 core_2000
europæisk,,adjective,409,0.000218245262838814,A1,core adjective core_500 core_1000 core_2000
hedde,,verb,410,0.000217970662184126,A1,core verb core_500 core_1000 core_2000
periode,,noun,411,0.000217542640920745,A1,core noun core_500 core_1000 core_2000
borger,,noun,412,0.000217308063033542,A1,core noun core_500 core_1000 core_2000
masse,,noun,413,0.000216696604085856,A1,core noun core_500 core_1000 core_2000
rejse,,verb,414,0.000215923942324688,A1,core verb core_500 core_1000 core_2000
ligne,,verb,415,0.000215453674806741,A1,core verb core_500 core_1000 core_2000
vel,,adverb,416,0.00021513238092332,A1,core adverb core_500 core_1000 core_2000
åben,,adjective,417,0.000214884462113622,A1,core adjective core_500 core_1000 core_2000
mangle,,verb,418,0.00021446422305503,A1,core verb core_500 core_1000 core_2000
hjem,,adverb,419,0.000213336915104205,A1,core adverb core_500 core_1000 core_2000
ligesom,,conjunction,420,0.000213015621220784,A1,core conjunction core_500 core_1000 core_2000
hen,,adverb,421,0.000212684321645492,A1,core adverb core_500 core_1000 core_2000
ja,,noun,422,0.000212642075390925,A1,core noun core_500 core_1000 core_2000
sælge,,verb,423,0.000212250741664406,A1,core verb core_500 core_1000 core_2000
uddannelse,,noun,424,0.000212199601461508,A1,core noun core_500 core_1000 core_2000
desuden,,adverb,425,0.000212148461258611,A1,core adverb core_500 core_1000 core_2000
forvente,,verb,426,0.000210845497828268,A1,core verb core_500 core_1000 core_2000
direkte,,adjective,427,0.000210299631749516,A1,core adjective core_500 core_1000 core_2000
fredag,,noun,428,0.000209564769268751,A1,core noun core_500 core_1000 core_2000
for,,adverb,429,0.000208455249214586,A1,core adverb core_500 core_1000 core_2000
søge,,verb,430,0.000208265141069032,A1,core verb core_500 core_1000 core_2000
lukke,,verb,431,0.00020759475971366,A1,core verb core_500 core_1000 core_2000
lav,,adjective,432,0.000207544731254304,A1,core adjective core_500 core_1000 core_2000
der,,adverb,433,0.00020571480138541,A1,core adverb core_500 core_1000 core_2000
ven,,noun,434,0.000205576945186295,A1,core noun core_500 core_1000 core_2000
ende,,verb,435,0.000205200064125812,A1,core verb core_500 core_1000 core_2000
job,,noun,436,0.000205186723203317,A1,core noun core_500 core_1000 core_2000
fin,,adjective,437,0.000205045531773579,A1,core adjective core_500 core_1000 core_2000
krig,,noun,438,0.000205016626441506,A1,core noun core_500 core_1000 core_2000
vand,,noun,439,0.000204629739689152,A1,core noun core_500 core_1000 core_2000
slet,,adverb,440,0.000203984928435228,A1,core adverb core_500 core_1000 core_2000
fortsat,,adverb,441,0.000203885983260057,A1,core adverb core_500 core_1000 core_2000
nummer,,noun,442,0.000203401263076073,A1,core noun core_500 core_1000 core_2000
interesse,,noun,443,0.000203087751397441,A1,core noun core_500 core_1000 core_2000
hinanden,,pronoun,444,0.000203047728629956,A1,core pronoun core_500 core_1000 core_2000
økonomi,,noun,445,0.000202739775669031,A1,core noun core_500 core_1000 core_2000
end,,adverb,446,0.000202548555779936,A1,core adverb core_500 core_1000 core_2000
spil,,noun,447,0.000202098299645731,A1,core noun core_500 core_1000 core_2000
såkaldt,,adjective,448,0.000201632479101948,A1,core adjective core_500 core_1000 core_2000
hjælp,,noun,449,0.000201404571675992,A1,core noun core_500 core_1000 core_2000
deltage,,verb,450,0.000201252262810841,A1,core verb core_500 core_1000 core_2000
starte,,verb,451,0.00020105548420404,A1,core verb core_500 core_1000 core_2000
tv,,noun,452,0.000200375097156797,A1,core noun core_500 core_1000 core_2000
ad,,preposition,453,0.000199472361401304,A1,core preposition core_500 core_1000 core_2000
kilometer,,noun,454,0.000197186616680498,A1,core noun core_500 core_1000 core_2000
virke,,verb,455,0.000195812501663516,A1,core verb core_500 core_1000 core_2000
rolle,,noun,456,0.000195128779385648,A1,core noun core_500 core_1000 core_2000
øjeblik,,noun,457,0.000195124332411483,A1,core noun core_500 core_1000 core_2000
håbe,,verb,458,0.000195100985797117,A1,core verb core_500 core_1000 core_2000
løbe,,verb,459,0.000194672964533737,A1,core verb core_500 core_1000 core_2000
almindelig,,adjective,460,0.000194415040032167,A1,core adjective core_500 core_1000 core_2000
bringe,,verb,461,0.000193735764728465,A1,core verb core_500 core_1000 core_2000
gengæld,,noun,462,0.000192825246768183,A1,core noun core_500 core_1000 core_2000
tur,,noun,463,0.000191861365117921,A1,core noun core_500 core_1000 core_2000
sort,,adjective,464,0.000189979183302589,A1,core adjective core_500 core_1000 core_2000
politik,,noun,465,0.000189929154843232,A1,core noun core_500 core_1000 core_2000
tidspunkt,,noun,466,0.000189446658146331,A1,core noun core_500 core_1000 core_2000
hvid,,adjective,467,0.00018926766743619,A1,core adjective core_500 core_1000 core_2000
debat,,noun,468,0.000188399395730475,A1,core noun core_500 core_1000 core_2000
nødvendig,,adjective,469,0.000188367155167779,A1,core adjective core_500 core_1000 core_2000
meter,,noun,470,0.000187757919707175,A1,core noun core_500 core_1000 core_2000
lykkes,,verb,471,0.000187190930501139,A1,core verb core_500 core_1000 core_2000
glad,,adjective,472,0.000186347117153332,A1,core adjective core_500 core_1000 core_2000
ansvar,,noun,473,0.000184877392191802,A1,core noun core_500 core_1000 core_2000
stykke,,noun,474,0.000182642787673894,A1,core noun core_500 core_1000 core_2000
modtage,,verb,475,0.000182334834712969,A1,core verb core_500 core_1000 core_2000
vokse,,verb,476,0.000181977965036228,A1,core verb core_500 core_1000 core_2000
forfatter,,noun,477,0.000181784521660051,A1,core noun core_500 core_1000 core_2000
tale,,noun,478,0.000181602195719286,A1,core noun core_500 core_1000 core_2000
vurdere,,verb,479,0.000181601083975745,A1,core verb core_500 core_1000 core_2000
inden,,conjunction,480,0.000180285891366449,A1,core conjunction core_500 core_1000 core_2000
system,,noun,481,0.000177999034902102,A1,core noun core_500 core_1000 core_2000
miste,,verb,482,0.000177567678408098,A1,core verb core_500 core_1000 core_2000
positiv,,adjective,483,0.000177449833592726,A1,core adjective core_500 core_1000 core_2000
fælles,,adjective,484,0.000176521527735784,A1,core adjective core_500 core_1000 core_2000
dreng,,noun,485,0.000176424806047695,A1,core noun core_500 core_1000 core_2000
huskeregel,,noun,486,0.000176354766204597,A1,core noun core_500 core_1000 core_2000
løsning,,noun,487,0.000175958985503913,A1,core noun core_500 core_1000 core_2000
mandag,,noun,488,0.000175874492994778,A1,core noun core_500 core_1000 core_2000
torsdag,,noun,489,0.000175299721583953,A1,core noun core_500 core_1000 core_2000
efter,,conjunction,490,0.000175196329434617,A1,core conjunction core_500 core_1000 core_2000
tvivl,,noun,491,0.000174402544546166,A1,core noun core_500 core_1000 core_2000
øge,,verb,492,0.000174312493319325,A1,core verb core_500 core_1000 core_2000
passe,,verb,493,0.000174262464859968,A1,core verb core_500 core_1000 core_2000
rød,,adjective,494,0.000173792197342021,A1,core adjective core_500 core_1000 core_2000
ledelse,,noun,495,0.000173741057139123,A1,core noun core_500 core_1000 core_2000
skylde,,verb,496,0.000173320818080532,A1,core verb core_500 core_1000 core_2000
til,,conjunction,497,0.000173259672185763,A1,core conjunction core_500 core_1000 core_2000
sæson,,noun,498,0.000172861667997996,A1,core noun core_500 core_1000 core_2000
virkelighed,,noun,499,0.000172483675193972,A1,core noun core_500 core_1000 core_2000
fransk,,adjective,500,0.000171781053275903,A1,core adjective core_500 core_1000 core_2000
teater,,noun,501,0.000171595392104515,A2,core noun core_1000 core_2000
alvorlig,,adjective,502,0.000171447530213529,A2,core adjective core_1000 core_2000
beslutning,,noun,503,0.00017050365994701,A2,core noun core_1000 core_2000
spiller,,noun,504,0.000170410273489545,A2,core noun core_1000 core_2000
læge,,noun,505,0.00017016568991047,A2,core noun core_1000 core_2000
bryde,,verb,506,0.000169219596156868,A2,core verb core_1000 core_2000
skat,,noun,507,0.00016866817136041,A2,core noun core_1000 core_2000
rest,,noun,508,0.000168518085982341,A2,core noun core_1000 core_2000
imidlertid,,adverb,509,0.000168390235475098,A2,core adverb core_1000 core_2000
kraft,,noun,510,0.00016838356501385,A2,core noun core_1000 core_2000
på,,adverb,511,0.00016831241342721,A2,core adverb core_1000 core_2000
lejlighed,,noun,512,0.000168254602763065,A2,core noun core_1000 core_2000
aktie,,noun,513,0.000168056712412723,A2,core noun core_1000 core_2000
hænge,,verb,514,0.000167698730992441,A2,core verb core_1000 core_2000
medie,,noun,515,0.000167478605771274,A2,core noun core_1000 core_2000
per,,preposition,516,0.000167069484148095,A2,core preposition core_1000 core_2000
sejr,,noun,517,0.000166608110578477,A2,core noun core_1000 core_2000
baggrund,,noun,518,0.000166315722027129,A2,core noun core_1000 core_2000
dyb,,adjective,519,0.000165366293042904,A2,core adjective core_1000 core_2000
program,,noun,520,0.000165207313716505,A2,core noun core_1000 core_2000
personlig,,adjective,521,0.000164658112407129,A2,core adjective core_1000 core_2000
enig,,adjective,522,0.00016456139071904,A2,core adjective core_1000 core_2000
sommer,,noun,523,0.000164496909593648,A2,core noun core_1000 core_2000
afvise,,verb,524,0.000163750929677471,A2,core verb core_1000 core_2000
grænse,,noun,525,0.000163704236448738,A2,core noun core_1000 core_2000
beslutte,,verb,526,0.000163657543220006,A2,core verb core_1000 core_2000
længere,,adverb,527,0.00016358083291566,A2,core adverb core_1000 core_2000
svar,,noun,528,0.000163565268506082,A2,core noun core_1000 core_2000
nuværende,,adjective,529,0.000163467435074452,A2,core adjective core_1000 core_2000
onsdag,,noun,530,0.000163441864973004,A2,core noun core_1000 core_2000
råd,,noun,531,0.000163156146882903,A2,core noun core_1000 core_2000
foran,,preposition,532,0.000163074989604392,A2,core preposition core_1000 core_2000
naturligvis,,adverb,533,0.000162860423100931,A2,core adverb core_1000 core_2000
indsats,,noun,534,0.000161789814070709,A2,core noun core_1000 core_2000
huske,,verb,535,0.0001615496774658,A2,core verb core_1000 core_2000
regne,,verb,536,0.000161101644818677,A2,core verb core_1000 core_2000
tabe,,verb,537,0.000160616924634693,A2,core verb core_1000 core_2000
firma,,noun,538,0.000160555778739924,A2,core noun core_1000 core_2000
slem,,adjective,539,0.000160184456397148,A2,core adjective core_1000 core_2000
bestyrelse,,noun,540,0.000159962107688898,A2,core noun core_1000 core_2000
grøn,,adjective,541,0.000159922084921413,A2,core adjective core_1000 core_2000
klare,,verb,542,0.00015950073411928,A2,core verb core_1000 core_2000
hoved,,noun,543,0.000159437364737429,A2,core noun core_1000 core_2000
bede,,verb,544,0.000159249480078958,A2,core verb core_1000 core_2000
søn,,noun,545,0.000159195004645437,A2,core noun core_1000 core_2000
befolkning,,noun,546,0.000159163875826282,A2,core noun core_1000 core_2000
januar,,noun,547,0.000159136082237751,A2,core noun core_1000 core_2000
hverken,,adverb,548,0.000158892610402218,A2,core adverb core_1000 core_2000
gennemføre,,verb,549,0.000158890386915135,A2,core verb core_1000 core_2000
dø,,verb,550,0.000158651362053767,A2,core verb core_1000 core_2000
virkelig,,adverb,551,0.000158126619102298,A2,core adverb core_1000 core_2000
forsøg,,noun,552,0.000157912052598837,A2,core noun core_1000 core_2000
patient,,noun,553,0.000157889817728012,A2,core noun core_1000 core_2000
bestå,,verb,554,0.000157711938761413,A2,core verb core_1000 core_2000
trods,,preposition,555,0.00015758519999771,A2,core preposition core_1000 core_2000
mening,,noun,556,0.000157420661953606,A2,core noun core_1000 core_2000
folketing,,noun,557,0.000157168296169742,A2,core noun core_1000 core_2000
svensk,,adjective,558,0.000157027104740004,A2,core adjective core_1000 core_2000
forening,,noun,559,0.000157004869869179,A2,core noun core_1000 core_2000
nat,,noun,560,0.000156900365976302,A2,core noun core_1000 core_2000
konservativ,,adjective,561,0.000156850337516945,A2,core adjective core_1000 core_2000
start,,noun,562,0.000156544608043102,A2,core noun core_1000 core_2000
salg,,noun,563,0.00015643565717606,A2,core noun core_1000 core_2000
yderlig,,adjective,564,0.000156219978929058,A2,core adjective core_1000 core_2000
tirsdag,,noun,565,0.000155368383376462,A2,core noun core_1000 core_2000
inde,,adverb,566,0.000155279443893162,A2,core adverb core_1000 core_2000
lys,,noun,567,0.000155276108662539,A2,core noun core_1000 core_2000
støtte,,verb,568,0.000154224399272518,A2,core verb core_1000 core_2000
smuk,,adjective,569,0.000153846406468494,A2,core adjective core_1000 core_2000
pause,,noun,570,0.000153499542483625,A2,core noun core_1000 core_2000
museum,,noun,571,0.00015335279233618,A2,core noun core_1000 core_2000
normal,,adjective,572,0.000153286087723705,A2,core adjective core_1000 core_2000
organisation,,noun,573,0.000153261629365798,A2,core noun core_1000 core_2000
stilling,,noun,574,0.00015306818598962,A2,core noun core_1000 core_2000
via,,preposition,575,0.000152647946931029,A2,core preposition core_1000 core_2000
understrege,,verb,576,0.000152600141958755,A2,core verb core_1000 core_2000
hente,,verb,577,0.000152575683600848,A2,core verb core_1000 core_2000
værdi,,noun,578,0.000152258836691592,A2,core noun core_1000 core_2000
vis,,adjective,579,0.000151881955631109,A2,core adjective core_1000 core_2000
stemme,,noun,580,0.000151859720760284,A2,core noun core_1000 core_2000
oplysning,,noun,581,0.000151793016147809,A2,core noun core_1000 core_2000
før,,adverb,582,0.000151423917292115,A2,core adverb core_1000 core_2000
hjem,,noun,583,0.000151047036231632,A2,core noun core_1000 core_2000
egentlig,,adverb,584,0.000149854135411873,A2,core adverb core_1000 core_2000
engang,,adverb,585,0.000149108155495696,A2,core adverb core_1000 core_2000
dengang,,adverb,586,0.000149089255855495,A2,core adverb core_1000 core_2000
minister,,noun,587,0.000149034780421973,A2,core noun core_1000 core_2000
skifte,,verb,588,0.000148613429619841,A2,core verb core_1000 core_2000
afgørende,,adjective,589,0.000148417762756581,A2,core adjective core_1000 core_2000
mærke,,verb,590,0.000148365510810142,A2,core verb core_1000 core_2000
forskel,,noun,591,0.00014830992363308,A2,core noun core_1000 core_2000
forlade,,verb,592,0.0001481676204598,A2,core verb core_1000 core_2000
let,,adjective,593,0.00014784632657638,A2,core adjective core_1000 core_2000
scene,,noun,594,0.000147674006327486,A2,core noun core_1000 core_2000
mad,,noun,595,0.000147610636945635,A2,core noun core_1000 core_2000
indgå,,verb,596,0.000147539485358995,A2,core verb core_1000 core_2000
nej,,noun,597,0.00014690245630986,A2,core noun core_1000 core_2000
unge,,noun,598,0.000146560039299156,A2,core noun core_1000 core_2000
september,,noun,599,0.000146489999456057,A2,core noun core_1000 core_2000
journalist,,noun,600,0.000146464429354609,A2,core noun core_1000 core_2000
kunst,,noun,601,0.000146148694188894,A2,core noun core_1000 core_2000
død,,noun,602,0.000145764030923622,A2,core noun core_1000 core_2000
behandling,,noun,603,0.000145507218165594,A2,core noun core_1000 core_2000
udtryk,,noun,604,0.000145410496477506,A2,core noun core_1000 core_2000
føde,,verb,605,0.000145408272990423,A2,core verb core_1000 core_2000
nævne,,verb,606,0.000145317110020041,A2,core verb core_1000 core_2000
jord,,noun,607,0.00014511143746491,A2,core noun core_1000 core_2000
dyr,,adjective,608,0.000144925776293522,A2,core adjective core_1000 core_2000
kigge,,verb,609,0.000144900206192073,A2,core verb core_1000 core_2000
midt,,adverb,610,0.000144807931478149,A2,core adverb core_1000 core_2000
fungere,,verb,611,0.000144784584863783,A2,core verb core_1000 core_2000
dele,,verb,612,0.000144736779891509,A2,core verb core_1000 core_2000
professor,,noun,613,0.000144411039033924,A2,core noun core_1000 core_2000
pludselig,,adverb,614,0.000144395474624346,A2,core adverb core_1000 core_2000
maj,,noun,615,0.000144356563600403,A2,core noun core_1000 core_2000
bane,,noun,616,0.000144194249043381,A2,core noun core_1000 core_2000
milliard,,noun,617,0.000144025264025111,A2,core noun core_1000 core_2000
klasse,,noun,618,0.000143194791599799,A2,core noun core_1000 core_2000
enhver,,pronoun,619,0.000143086952476298,A2,core pronoun core_1000 core_2000
melde,,verb,620,0.000143049153195895,A2,core verb core_1000 core_2000
niveau,,noun,621,0.000142920190945111,A2,core noun core_1000 core_2000
udstilling,,noun,622,0.000142835698435976,A2,core noun core_1000 core_2000
værk,,noun,623,0.000142255368307444,A2,core noun core_1000 core_2000
moderne,,adjective,624,0.00014217976974664,A2,core adjective core_1000 core_2000
vækst,,noun,625,0.000142114176877706,A2,core noun core_1000 core_2000
afdeling,,noun,626,0.000141998555549416,A2,core noun core_1000 core_2000
snart,,adverb,627,0.00014192184524507,A2,core adverb core_1000 core_2000
succes,,noun,628,0.000141692826075573,A2,core noun core_1000 core_2000
ende,,noun,629,0.000141474924341488,A2,core noun core_1000 core_2000
myndighed,,noun,630,0.000141241458197826,A2,core noun core_1000 core_2000
britisk,,adjective,631,0.00014089681770004,A2,core adjective core_1000 core_2000
rapport,,noun,632,0.000139753945339637,A2,core noun core_1000 core_2000
telefon,,noun,633,0.000139567172424707,A2,core noun core_1000 core_2000
bord,,noun,634,0.000138881226659757,A2,core noun core_1000 core_2000
magt,,noun,635,0.00013865220749026,A2,core noun core_1000 core_2000
sådan,,adjective,636,0.000138494339907403,A2,core adjective core_1000 core_2000
chef,,noun,637,0.000138480998984908,A2,core noun core_1000 core_2000
marts,,noun,638,0.000138124129308168,A2,core noun core_1000 core_2000
region,,noun,639,0.000137632738662936,A2,core noun core_1000 core_2000
fortale,,verb,640,0.000137453747952795,A2,core verb core_1000 core_2000
chance,,noun,641,0.000137214723091427,A2,core noun core_1000 core_2000
butik,,noun,642,0.000137084649097101,A2,core noun core_1000 core_2000
derefter,,adverb,643,0.000136912328848207,A2,core adverb core_1000 core_2000
sidst,,adverb,644,0.00013676335521368,A2,core adverb core_1000 core_2000
levere,,verb,645,0.000136697762344747,A2,core verb core_1000 core_2000
pege,,verb,646,0.000136151896265994,A2,core verb core_1000 core_2000
bære,,verb,647,0.000136066292013318,A2,core verb core_1000 core_2000
november,,noun,648,0.000135896195251507,A2,core noun core_1000 core_2000
stoppe,,verb,649,0.000135149103591788,A2,core verb core_1000 core_2000
serie,,noun,650,0.000135127980464505,A2,core noun core_1000 core_2000
kritik,,noun,651,0.000134888955603136,A2,core noun core_1000 core_2000
generel,,adjective,652,0.000134871167706477,A2,core adjective core_1000 core_2000
voldsom,,adjective,653,0.000134854491553358,A2,core adjective core_1000 core_2000
gæst,,noun,654,0.000134689953509253,A2,core noun core_1000 core_2000
speciel,,adjective,655,0.000134686618278629,A2,core adjective core_1000 core_2000
fokus,,noun,656,0.000134613243204907,A2,core noun core_1000 core_2000
december,,noun,657,0.000134452040391426,A2,core noun core_1000 core_2000
oplevelse,,noun,658,0.000134436475981849,A2,core noun core_1000 core_2000
foregå,,verb,659,0.000134334195576054,A2,core verb core_1000 core_2000
aktiv,,adjective,660,0.000134257485271708,A2,core adjective core_1000 core_2000
dør,,noun,661,0.000134114070354887,A2,core noun core_1000 core_2000
kultur,,noun,662,0.000133966208463901,A2,core noun core_1000 core_2000
post,,noun,663,0.000133598221351748,A2,core noun core_1000 core_2000
konsekvens,,noun,664,0.000133244686905631,A2,core noun core_1000 core_2000
drive,,verb,665,0.000133133512551506,A2,core verb core_1000 core_2000
hjemme,,adverb,666,0.000132844459230782,A2,core adverb core_1000 core_2000
undgå,,verb,667,0.000132721055697703,A2,core verb core_1000 core_2000
bestemme,,verb,668,0.000132359739046798,A2,core verb core_1000 core_2000
soldat,,noun,669,0.000132321939766395,A2,core noun core_1000 core_2000
årsag,,noun,670,0.00013226412910225,A2,core noun core_1000 core_2000
juni,,noun,671,0.000132209653668729,A2,core noun core_1000 core_2000
flot,,adjective,672,0.00013208513839211,A2,core adjective core_1000 core_2000
erfaring,,noun,673,0.00013195172916716,A2,core noun core_1000 core_2000
ide,,noun,674,0.000131746056612029,A2,core noun core_1000 core_2000
april,,noun,675,0.000131595971233961,A2,core noun core_1000 core_2000
blad,,noun,676,0.000131325817553437,A2,core noun core_1000 core_2000
daglig,,adjective,677,0.000131022311566677,A2,core adjective core_1000 core_2000
betydning,,noun,678,0.000130955606954202,A2,core noun core_1000 core_2000
fodbold,,noun,679,0.000130900019777139,A2,core noun core_1000 core_2000
nødt,,adjective,680,0.000130665441889936,A2,core adjective core_1000 core_2000
statsminister,,noun,681,0.000130127358015972,A2,core noun core_1000 core_2000
besøg,,noun,682,0.000129793834953598,A2,core noun core_1000 core_2000
fordel,,noun,683,0.000129525904760157,A2,core noun core_1000 core_2000
indtil,,preposition,684,0.000129048966780962,A2,core preposition core_1000 core_2000
oktober,,noun,685,0.000129018949705348,A2,core noun core_1000 core_2000
indtil,,conjunction,686,0.000128994491347441,A2,core conjunction core_1000 core_2000
væsentlig,,adjective,687,0.000128978926937863,A2,core adjective core_1000 core_2000
lide,,verb,688,0.000128953356836414,A2,core verb core_1000 core_2000
dræbe,,verb,689,0.000128667638746314,A2,core verb core_1000 core_2000
kunstner,,noun,690,0.00012864651561903,A2,core noun core_1000 core_2000
dreje,,verb,691,0.000128528670803658,A2,core verb core_1000 core_2000
dels,,adverb,692,0.000128291869429372,A2,core adverb core_1000 core_2000
forsvinde,,verb,693,0.00012819181251066,A2,core verb core_1000 core_2000
ønske,,noun,694,0.00012814734276901,A2,core noun core_1000 core_2000
løse,,verb,695,0.000128139560564221,A2,core verb core_1000 core_2000
tjene,,verb,696,0.000127808260988929,A2,core verb core_1000 core_2000
støtte,,noun,697,0.000127735997658748,A2,core noun core_1000 core_2000
begyndelse,,noun,698,0.000127592582741927,A2,core noun core_1000 core_2000
konstatere,,verb,699,0.000127587024024221,A2,core verb core_1000 core_2000
tilbyde,,verb,700,0.00012741692726241,A2,core verb core_1000 core_2000
model,,noun,701,0.000126555326017943,A2,core noun core_1000 core_2000
frasælge,,verb,702,0.000126491956636092,A2,core verb core_1000 core_2000
kurs,,noun,703,0.000126460827816937,A2,core noun core_1000 core_2000
fejl,,noun,704,0.00012634742997573,A2,core noun core_1000 core_2000
byde,,verb,705,0.000126326306848446,A2,core verb core_1000 core_2000
engelsk,,adjective,706,0.000126185115418707,A2,core adjective core_1000 core_2000
nem,,adjective,707,0.000125961654966917,A2,core adjective core_1000 core_2000
billig,,adjective,708,0.000125832692716132,A2,core adjective core_1000 core_2000
endelig,,adverb,709,0.000125535857190619,A2,core adverb core_1000 core_2000
gade,,noun,710,0.00012540355970921,A2,core noun core_1000 core_2000
risiko,,noun,711,0.000125393554017339,A2,core noun core_1000 core_2000
spise,,verb,712,0.000125071148390377,A2,core verb core_1000 core_2000
folkeparti,,noun,713,0.000124991102855407,A2,core noun core_1000 core_2000
holdning,,noun,714,0.000124944409626675,A2,core noun core_1000 core_2000
helst,,adverb,715,0.000124547517182449,A2,core adverb core_1000 core_2000
natur,,noun,716,0.000124003874590779,A2,core noun core_1000 core_2000
besøge,,verb,717,0.000123930499517057,A2,core verb core_1000 core_2000
beskrive,,verb,718,0.000123393527386634,A2,core verb core_1000 core_2000
derimod,,adverb,719,0.000123161172986513,A2,core adverb core_1000 core_2000
slippe,,verb,720,0.00012297106484096,A2,core verb core_1000 core_2000
foretage,,verb,721,0.000121838198172429,A2,core verb core_1000 core_2000
træde,,verb,722,0.000121734806023093,A2,core verb core_1000 core_2000
venstre,,adjective,723,0.000121586944132107,A2,core adjective core_1000 core_2000
produkt,,noun,724,0.000121580273670859,A2,core noun core_1000 core_2000
voksen,,adjective,725,0.000121247862352026,A2,core adjective core_1000 core_2000
lede,,verb,726,0.000121178934252469,A2,core verb core_1000 core_2000
glæde,,verb,727,0.00012105553071939,A2,core verb core_1000 core_2000
bygning,,noun,728,0.000120985490876292,A2,core noun core_1000 core_2000
datter,,noun,729,0.000120803164935527,A2,core noun core_1000 core_2000
