lemma,english,pos,frequency_rank,normalized_frequency,cefr_estimate,tags
stat,,noun,353,0.000249209543949647,A1,core noun core_500 core_1000 core_2000
morgen,,noun,354,0.000247190617678741,A1,core noun core_500 core_1000 core_2000
tekst,,noun,355,0.000247098342964818,A1,core noun core_500 core_1000 core_2000
til,,adverb,356,0.000245956582347956,A1,core adverb core_500 core_1000 core_2000
forælder,,noun,357,0.000244838168345461,A1,core noun core_500 core_1000 core_2000
hvilken,,pronoun,358,0.000243183893956084,A1,core pronoun core_500 core_1000 core_2000
ene,,adjective,359,0.000243137200727352,A1,core adjective core_500 core_1000 core_2000
ret,,noun,360,0.000243113854112986,A1,core noun core_500 core_1000 core_2000
ekstra,,adjective,361,0.000242929304685139,A1,core adjective core_500 core_1000 core_2000
ude,,adverb,362,0.00024233341014703,A1,core adverb core_500 core_1000 core_2000
flytte,,verb,363,0.000241836460784092,A1,core verb core_500 core_1000 core_2000
undersøgelse,,noun,364,0.00024053349735375,A1,core noun core_500 core_1000 core_2000
antal,,noun,365,0.000239935379328558,A1,core noun core_500 core_1000 core_2000
alene,,adverb,366,0.000238646868564252,A1,core adverb core_500 core_1000 core_2000
begge,,pronoun,367,0.000237945358389725,A1,core pronoun core_500 core_1000 core_2000
ret,,adverb,368,0.000237790826037491,A1,core adverb core_500 core_1000 core_2000
vende,,verb,369,0.000237172696628558,A1,core verb core_500 core_1000 core_2000
ren,,adjective,370,0.000236872525872421,A1,core adjective core_500 core_1000 core_2000
lokal,,adjective,371,0.000236664629830207,A1,core adjective core_500 core_1000 core_2000
fremtid,,noun,372,0.000236634612754594,A1,core noun core_500 core_1000 core_2000
ændre,,verb,373,0.000236571243372742,A1,core verb core_500 core_1000 core_2000
aftale,,noun,374,0.000236312207127632,A1,core noun core_500 core_1000 core_2000
væk,,adverb,375,0.000236234385079744,A1,core adverb core_500 core_1000 core_2000
krav,,noun,376,0.00023595422570735,A1,core noun core_500 core_1000 core_2000
øje,,noun,377,0.000235950890476726,A1,core noun core_500 core_1000 core_2000
præsident,,noun,378,0.000235465058549201,A1,core noun core_500 core_1000 core_2000
samarbejde,,noun,379,0.0002342521463457,A1,core noun core_500 core_1000 core_2000
koste,,verb,380,0.000234144307222199,A1,core verb core_500 core_1000 core_2000
forslag,,noun,381,0.000234125407581997,A1,core noun core_500 core_1000 core_2000
musik,,noun,382,0.000234093167019301,A1,core noun core_500 core_1000 core_2000
fylde,,verb,383,0.000233571759298456,A1,core verb core_500 core_1000 core_2000
privat,,adjective,384,0.000233175978597772,A1,core adjective core_500 core_1000 core_2000
oplyse,,verb,385,0.000230815747059703,A1,core verb core_500 core_1000 core_2000
fuld,,adjective,386,0.000230606739273948,A1,core adjective core_500 core_1000 core_2000
søndag,,noun,387,0.000230159818370366,A1,core noun core_500 core_1000 core_2000
ramme,,verb,388,0.000229393827070447,A1,core verb core_500 core_1000 core_2000
medarbejder,,noun,389,0.000229354916046503,A1,core noun core_500 core_1000 core_2000
bygge,,verb,390,0.000229310446304853,A1,core verb core_500 core_1000 core_2000
længe,,adverb,391,0.000229277093998616,A1,core adverb core_500 core_1000 core_2000
imod,,preposition,392,0.000228879089810849,A1,core preposition core_500 core_1000 core_2000
pige,,noun,393,0.00022815867999612,A1,core noun core_500 core_1000 core_2000
tilfælde,,noun,394,0.000227269285163122,A1,core noun core_500 core_1000 core_2000
elev,,noun,395,0.000226728977802076,A1,core noun core_500 core_1000 core_2000
social,,adjective,396,0.000225576099749802,A1,core adjective core_500 core_1000 core_2000
igennem,,preposition,397,0.000225231459252015,A1,core preposition core_500 core_1000 core_2000
marked,,noun,398,0.000225223677047226,A1,core noun core_500 core_1000 core_2000
lære,,verb,399,0.000224273136319459,A1,core verb core_500 core_1000 core_2000
far,,noun,400,0.000224079692943282,A1,core noun core_500 core_1000 core_2000
udvikle,,verb,401,0.000223324819078775,A1,core verb core_500 core_1000 core_2000
lørdag,,noun,402,0.000222602185776964,A1,core noun core_500 core_1000 core_2000
mor,,noun,403,0.000220462079460062,A1,core noun core_500 core_1000 core_2000
kirke,,noun,404,0.000219258061204891,A1,core noun core_500 core_1000 core_2000
kunde,,noun,405,0.000218997913216239,A1,core noun core_500 core_1000 core_2000
åbne,,verb,406,0.000218974566601872,A1,core verb core_500 core_1000 core_2000
prøve,,verb,407,0.000218915644194186,A1,core verb core_500 core_1000 core_2000
halv,,adjective,408,0.000218577674157647,A1,core adjective core_500 core_1000 core_2000
europæisk,,adjective,409,0.000218245262838814,A1,core adjective core_500 core_1000 core_2000
hedde,,verb,410,0.000217970662184126,A1,core verb core_500 core_1000 core_2000
periode,,noun,411,0.000217542640920745,A1,core noun core_500 core_1000 core_2000
borger,,noun,412,0.000217308063033542,A1,core noun core_500 core_1000 core_2000
masse,,noun,413,0.000216696604085856,A1,core noun core_500 core_1000 core_2000
rejse,,verb,414,0.000215923942324688,A1,core verb core_500 core_1000 core_2000
ligne,,verb,415,0.000215453674806741,A1,core verb core_500 core_1000 core_2000
vel,,adverb,416,0.00021513238092332,A1,core adverb core_500 core_1000 core_2000
åben,,adjective,417,0.000214884462113622,A1,core adjective core_500 core_1000 core_2000
mangle,,verb,418,0.00021446422305503,A1,core verb core_500 core_1000 core_2000
hjem,,adverb,419,0.000213336915104205,A1,core adverb core_500 core_1000 core_2000
ligesom,,conjunction,420,0.000213015621220784,A1,core conjunction core_500 core_1000 core_2000
hen,,adverb,421,0.000212684321645492,A1,core adverb core_500 core_1000 core_2000
ja,,noun,422,0.000212642075390925,A1,core noun core_500 core_1000 core_2000
sælge,,verb,423,0.000212250741664406,A1,core verb core_500 core_1000 core_2000
uddannelse,,noun,424,0.000212199601461508,A1,core noun core_500 core_1000 core_2000
desuden,,adverb,425,0.000212148461258611,A1,core adverb core_500 core_1000 core_2000
forvente,,verb,426,0.000210845497828268,A1,core verb core_500 core_1000 core_2000
direkte,,adjective,427,0.000210299631749516,A1,core adjective core_500 core_1000 core_2000
fredag,,noun,428,0.000209564769268751,A1,core noun core_500 core_1000 core_2000
for,,adverb,429,0.000208455249214586,A1,core adverb core_500 core_1000 core_2000
søge,,verb,430,0.000208265141069032,A1,core verb core_500 core_1000 core_2000
lukke,,verb,431,0.00020759475971366,A1,core verb core_500 core_1000 core_2000
lav,,adjective,432,0.000207544731254304,A1,core adjective core_500 core_1000 core_2000
der,,adverb,433,0.00020571480138541,A1,core adverb core_500 core_1000 core_2000
ven,,noun,434,0.000205576945186295,A1,core noun core_500 core_1000 core_2000
ende,,verb,435,0.000205200064125812,A1,core verb core_500 core_1000 core_2000
job,,noun,436,0.000205186723203317,A1,core noun core_500 core_1000 core_2000
fin,,adjective,437,0.000205045531773579,A1,core adjective core_500 core_1000 core_2000
krig,,noun,438,0.000205016626441506,A1,core noun core_500 core_1000 core_2000
vand,,noun,439,0.000204629739689152,A1,core noun core_500 core_1000 core_2000
slet,,adverb,440,0.000203984928435228,A1,core adverb core_500 core_1000 core_2000
fortsat,,adverb,441,0.000203885983260057,A1,core adverb core_500 core_1000 core_2000
nummer,,noun,442,0.000203401263076073,A1,core noun core_500 core_1000 core_2000
interesse,,noun,443,0.000203087751397441,A1,core noun core_500 core_1000 core_2000
hinanden,,pronoun,444,0.000203047728629956,A1,core pronoun core_500 core_1000 core_2000
økonomi,,noun,445,0.000202739775669031,A1,core noun core_500 core_1000 core_2000
end,,adverb,446,0.000202548555779936,A1,core adverb core_500 core_1000 core_2000
spil,,noun,447,0.000202098299645731,A1,core noun core_500 core_1000 core_2000
såkaldt,,adjective,448,0.000201632479101948,A1,core adjective core_500 core_1000 core_2000
hjælp,,noun,449,0.000201404571675992,A1,core noun core_500 core_1000 core_2000
deltage,,verb,450,0.000201252262810841,A1,core verb core_500 core_1000 core_2000
starte,,verb,451,0.00020105548420404,A1,core verb core_500 core_1000 core_2000
tv,,noun,452,0.000200375097156797,A1,core noun core_500 core_1000 core_2000
ad,,preposition,453,0.000199472361401304,A1,core preposition core_500 core_1000 core_2000
kilometer,,noun,454,0.000197186616680498,A1,core noun core_500 core_1000 core_2000
virke,,verb,455,0.000195812501663516,A1,core verb core_500 core_1000 core_2000
rolle,,noun,456,0.000195128779385648,A1,core noun core_500 core_1000 core_2000
øjeblik,,noun,457,0.000195124332411483,A1,core noun core_500 core_1000 core_2000
håbe,,verb,458,0.000195100985797117,A1,core verb core_500 core_1000 core_2000
løbe,,verb,459,0.000194672964533737,A1,core verb core_500 core_1000 core_2000
almindelig,,adjective,460,0.000194415040032167,A1,core adjective core_500 core_1000 core_2000
bringe,,verb,461,0.000193735764728465,A1,core verb core_500 core_1000 core_2000
gengæld,,noun,462,0.000192825246768183,A1,core noun core_500 core_1000 core_2000
tur,,noun,463,0.000191861365117921,A1,core noun core_500 core_1000 core_2000
sort,,adjective,464,0.000189979183302589,A1,core adjective core_500 core_1000 core_2000
politik,,noun,465,0.000189929154843232,A1,core noun core_500 core_1000 core_2000
tidspunkt,,noun,466,0.000189446658146331,A1,core noun core_500 core_1000 core_2000
hvid,,adjective,467,0.00018926766743619,A1,core adjective core_500 core_1000 core_2000
debat,,noun,468,0.000188399395730475,A1,core noun core_500 core_1000 core_2000
nødvendig,,adjective,469,0.000188367155167779,A1,core adjective core_500 core_1000 core_2000
meter,,noun,470,0.000187757919707175,A1,core noun core_500 core_1000 core_2000
lykkes,,verb,471,0.000187190930501139,A1,core verb core_500 core_1000 core_2000
glad,,adjective,472,0.000186347117153332,A1,core adjective core_500 core_1000 core_2000
ansvar,,noun,473,0.000184877392191802,A1,core noun core_500 core_1000 core_2000
stykke,,noun,474,0.000182642787673894,A1,core noun core_500 core_1000 core_2000
modtage,,verb,475,0.000182334834712969,A1,core verb core_500 core_1000 core_2000
vokse,,verb,476,0.000181977965036228,A1,core verb core_500 core_1000 core_2000
forfatter,,noun,477,0.000181784521660051,A1,core noun core_500 core_1000 core_2000
tale,,noun,478,0.000181602195719286,A1,core noun core_500 core_1000 core_2000
vurdere,,verb,479,0.000181601083975745,A1,core verb core_500 core_1000 core_2000
inden,,conjunction,480,0.000180285891366449,A1,core conjunction core_500 core_1000 core_2000
system,,noun,481,0.000177999034902102,A1,core noun core_500 core_1000 core_2000
miste,,verb,482,0.000177567678408098,A1,core verb core_500 core_1000 core_2000
positiv,,adjective,483,0.000177449833592726,A1,core adjective core_500 core_1000 core_2000
fælles,,adjective,484,0.000176521527735784,A1,core adjective core_500 core_1000 core_2000
dreng,,noun,485,0.000176424806047695,A1,core noun core_500 core_1000 core_2000
huskeregel,,noun,486,0.000176354766204597,A1,core noun core_500 core_1000 core_2000
løsning,,noun,487,0.000175958985503913,A1,core noun core_500 core_1000 core_2000
mandag,,noun,488,0.000175874492994778,A1,core noun core_500 core_1000 core_2000
torsdag,,noun,489,0.000175299721583953,A1,core noun core_500 core_1000 core_2000
efter,,conjunction,490,0.000175196329434617,A1,core conjunction core_500 core_1000 core_2000
tvivl,,noun,491,0.000174402544546166,A1,core noun core_500 core_1000 core_2000
øge,,verb,492,0.000174312493319325,A1,core verb core_500 core_1000 core_2000
passe,,verb,493,0.000174262464859968,A1,core verb core_500 core_1000 core_2000
rød,,adjective,494,0.000173792197342021,A1,core adjective core_500 core_1000 core_2000
ledelse,,noun,495,0.000173741057139123,A1,core noun core_500 core_1000 core_2000
skylde,,verb,496,0.000173320818080532,A1,core verb core_500 core_1000 core_2000
til,,conjunction,497,0.000173259672185763,A1,core conjunction core_500 core_1000 core_2000
sæson,,noun,498,0.000172861667997996,A1,core noun core_500 core_1000 core_2000
virkelighed,,noun,499,0.000172483675193972,A1,core noun core_500 core_1000 core_2000
fransk,,adjective,500,0.000171781053275903,A1,core adjective core_500 core_1000 core_2000
